"Stevens Institute Of Technology","Mechanical Engineering", Masters (F18),Accepted , Website,21 Apr 2018,,,,,,I,21 Apr 2018,"My dream school. Awarded the prestigious Master's fellowship. The letter said my admission is especially impressive among many qualified candidates and the award is for exceptionally qualified ones. What makes me sad is that this fellowship doesn't cover the full cost of tution and makes no contribution towards any sort of stipend. As an international, its not possible to pay this out of my pocket. I thought that fellowships are the most elite type of  funding available. I'm still incredibly grateful. 

Amazing CGPA in my  final two undergrad years, excellent LORs, excellent SOPs and TOEFL score upwards of 110. Keeping my hopes up!


"
"(University Of Virginia) UVA","Advanced Mechanical Engineering", PhD (F18),Other , Other,21 Apr 2018,,,,,,O,21 Apr 2018,"Any admission decision????"
"The University Of Waterloo","Advanced Mechanical Engineering", Masters (F18),Rejected , E-mail,10 Apr 2018,,,,,,O,21 Apr 2018,""
"Dartmouth College","Mechanical Engineering", PhD (F18),Other , Other,21 Apr 2018,,,,,,I,21 Apr 2018,"To the Dartmouth poster who was accepted into Mech Engr PhD:
1) Can you please share your stats like GPA, GRE etc
2) Which area are you going to work on for your research?
3) Are you planning on accepting the offer?"
"McGill Univerisity","Mechanical Engineering,", PhD (F18),Rejected , Website,20 Apr 2018,,,,,,?,21 Apr 2018,""
"McGill Univerisity","Mechanical Engineering", PhD (F18),Rejected , E-mail,20 Apr 2018,,,,,,?,20 Apr 2018,""
"University Of Waterloo (Canada)","Mechanical And Mechatronics Engineering (Thesis)", PhD (F18),Rejected , Website,20 Apr 2018,,,,,,I,20 Apr 2018,"Very very disappointed."
"University Of Texas At Austin","Advanced Mechanical Engineering", PhD (F18),Accepted , Website,20 Apr 2018 , 4.00,154,164,4.00, n/a,U,20 Apr 2018,"Waiting list cleared. Got admitted to the program. Thanks to the people who gave up their seats. Congrats to everyone who got admitted to the schools of their choices."
"McGill Univerisity","Mechanical Engineering", PhD (F18),Rejected , Website,20 Apr 2018,,,,,,I,20 Apr 2018,""
"McGill University","Advanced Mechanical Engineering.", PhD (F18),Rejected , Website,20 Apr 2018,,,,,,I,20 Apr 2018,""
"The University Of Southern California (USC)","Aerospace And Mechanical Engineering", Masters (F18),Accepted , Website,20 Apr 2018 , 3.90,151,164,4.00, n/a,U,20 Apr 2018,"Just got the notification on the website (no email yet)"
"Ryerson Uniersity","Department Of Mechanical And Industrial Engineering", PhD (F18),Other , Other,20 Apr 2018,,,,,,O,20 Apr 2018,"I have been waiting my result since Jan 2018.
Kindly update me if anybody recieved notification from the department of mechanical and industrial engineering about the results of PHD program, fall 2018"
"University Of Waterloo","Mechanical And Mechatronics Engineering", PhD (F18),Accepted , Website,19 Apr 2018,,,,,,I,19 Apr 2018,"Got offer in Quest. Interviewed with POI a month ago."
"University Of Pennsylvania (UPenn)","Mechanical Engineering And Applied Mechanics (MEAM)", PhD (F18),Accepted , E-mail,18 Apr 2018,,,,,,I,19 Apr 2018,""
"The University Of Texas At Arlington - UT Arlington - UTA","Aerospace & Mechanical Engineering", Masters (F18),Accepted , E-mail,19 Jan 2018,,,,,,I,19 Apr 2018,"Hello, please I’ll like to know if there’s a Facebook or WhatsApp group for international students admitted into UTArlington. If there is please kindly paste a link to it. Thank you"
"University Of Texas At Austin","Advanced Mechanical Engineering", PhD (F18),Wait listed , E-mail,18 Apr 2018,,,,,,O,18 Apr 2018,"To the poster below : Thanks ! I was waitlisted long back and haven't really heard back from them after the given April 15 deadline."
"ีUniversity Of Southern California (USC) - Viterbi School Of Engineering","Aerospace & Mechanical Engineering", Masters (F18),Other , E-mail,18 Apr 2018,,,,,,I,18 Apr 2018,"I contacted the viterbi schl of engineering, this was their reply ""Hello Thank you for your email. The graduate admission office is currently reviewing the applications for all graduate applications. They hope to release all decisions by early may. Thank you for your patience during this process. I'm so frustrated."
"Purdue University, West Lafayette","Mechanical Engineering", PhD (F18),Other , Other,18 Apr 2018,,,,,,I,18 Apr 2018,"Could anyone tell if there was a deadline for purdue phd offer to accept/decline. I didn't find any such mention neither on portal nor in email (offer).
Further, Fellowships/TAship offer has been sent (has anyone received ?) 
Also, for RAship did anyone received?
I want to go to purdue but no funding till now? Any ideas.....plz"
"The University Of Southern California (USC)","Advanced Mechanical Engineering", Masters (F18),Accepted , E-mail,18 Apr 2018 , 3.39,154,168,4.00, n/a,I,18 Apr 2018,"I had applied for the Fall 2018 season, but I have been given an admit for Spring 2019 season. 

Following is the excerpt of the email, ""This year, the Viterbi School received a record number of applications to our graduate programs and have many more applications from qualified applicants such as yourself than we have space available for. The Viterbi School offers admission to both spring and fall semesters and we would like to extend this opportunity for you to enroll this upcoming semester. After an extensive review of your application, we believe that your academic background makes you an excellent fit for USC."""
"Gatech (Georgia Tech)","Mechanical Engineering", PhD (F18),Rejected , E-mail,17 Apr 2018,,,,,,U,18 Apr 2018,""
"University Of Texas At Austin","Advanced Mechanical Engineering", PhD (F18),Rejected , E-mail,17 Mar 2018 , 3.98,157,170,4.00, n/a,U,17 Apr 2018,"I got offers from CMU, Northwestern, UTexas and finally chose CMU. Hope someone in wl of NU and UTexas got admitted."
"Northwestern University","Advanced Mechanical Engineering", PhD (F18),Rejected , E-mail,10 Apr 2018,,,,,,U,17 Apr 2018,"I got offers from CMU, Northwestern, UTexas and finally chose CMU. Hope someone in wl of NU and UTexas got admitted."
"Carnegie Mellon University (CMU)","Advanced Mechanical Engineering", PhD (F18),Accepted , E-mail,25 Jan 2018 , 3.98,157,170,4.00, n/a,U,17 Apr 2018,"I got offers from CMU, Northwestern, UTexas and finally chose CMU. Hope someone in wl of NU and UTexas got admitted."
"Purdue University","Mechanical Engineering", Masters (F18),Accepted , E-mail,17 Apr 2018 , 3.25,164,170,4.50, n/a,A,17 Apr 2018,"BME undergrad from Purdue"
"Purdue University, West Lafayette","Advanced Mechanical Engineering", Masters (F18),Accepted , E-mail,17 Apr 2018,,,,,,A,17 Apr 2018,"Admitted to distance learning program (system controls focus)"
"Vanderbilt University","Mechanical Engineering", PhD (F18),Rejected , E-mail,16 Apr 2018,,,,,,I,17 Apr 2018,""
"THE UNIVERSITY OF SYDNEY","Advanced Mechanical Engineering", Masters (F18),Accepted , E-mail,17 Mar 2018,,,,,,I,17 Apr 2018,""
"(University Of Virginia) UVA","Aerospace & Mechanical Engineering", PhD (F18),Other , Other,17 Apr 2018,,,,,,I,17 Apr 2018,"Did anyone get admission decision from University of Virginia Mechanical and Aerospace Engineering PhD program? I have applied before January 10 but didn't get the decision yet."
"Vanderbilt University","Mechanical Engineering", PhD (F18),Rejected , E-mail,16 Apr 2018,,,,,,U,16 Apr 2018,""
"University Of Waterloo","Mechanical And Mechatronics Engineering", PhD (F18),Other , Other,16 Apr 2018,,,,,,O,16 Apr 2018,"To the poster below, provide more details.
Did you do an interview?"
"University Of Waterloo","Mechanical And Mechatronics Engineering", PhD (F18),Accepted , E-mail,16 Apr 2018,,,,,,I,16 Apr 2018,""
"GaTech (Georgia Institute Of Technology)","Advanced Mechanical Engineering", PhD (F18),Rejected , Website,16 Apr 2018 , 4.00,151,170,4.00, n/a,U,16 Apr 2018,"Rejected from waitlist."
"Purdue University","Advanced Mechanical Engineering", PhD (F18),Other , Other,16 Apr 2018,,,,,,O,16 Apr 2018,"Anybody had their Skype interview with POI initial F.S and yet to hear back? I gave my interview in the last week of March and didn't hear back from him. He told by April first week he will get back."
"Purdue","Advanced Mechanical Engineering", PhD (F18),Other , Other,16 Apr 2018,,,,,,O,16 Apr 2018,"To the poster asking about switching, have a look at the Council of Graduate Schools' April 15 Resolution (sorry cannot post urls, just Google it) .  Basically, no you cannot switch.  Once you have accepted a funded offer you cannot switch unless the school releases you.  A direct quote  ""Similarly, an offer by an institution after April 15 is conditional on presentation by the student of the written release from any previously accepted offer"".  If you accept a second offer without being released from the first school, I would imagine you would end up losing both school.  Nobody likes a two-timer...  All the schools you mentioned signed the April 15 Resolution."
"Purdue","Advanced Mechanical Engineering", PhD (F18),Other , Other,16 Apr 2018,,,,,,O,16 Apr 2018,"To the poster asking about switching, have a look at the Council of Graduate Schools' April 15 Resolution (http://cgsnet.org/april-15-resolution) .  Basically, no you cannot switch.  Once you have accepted a funded offer you cannot switch unless the school releases you.  A direct quote  ""Similarly, an offer by an institution after April 15 is conditional on presentation by the student of the written release from any previously accepted offer"".  If you accept a second offer without being released from the first school, I would imagine you would end up losing both school.  Nobody likes a two-timer...  All the schools you mentioned signed the April 15 Resolution."
"Penn State (Pennsylvania State University) PSU","Department Of Mechanical And Nuclear Engineering", PhD (F18),Accepted , E-mail,26 Feb 2018,,,,,,I,16 Apr 2018,"I have rejected today their offer of TAship (3/4th) since I was not able to find suitable professor with whom I may work. Some prof in Thermal sciences don't accept non-US students."
"UCLA","Aerospace & Mechanical Engineering", PhD (F18),Accepted , E-mail,9 Apr 2018 , 3.50,158,163,3.50, n/a,A,16 Apr 2018,"Disappointed in the late response. I was assigned adviser who was also POI. Emailed adviser/POI several times and emailed and called previously contacted admissions contact with no response. ""If you applied or are being considered for a fellowship, teaching assistantship or research assistantship, your graduate program will inform you of the status of any award or appointment"". Have not been contacted."
"University Of Southern California","Mechanical Engineering", Masters (F18),Other , Other,16 Apr 2018,,,,,,O,16 Apr 2018,"Any one still waiting for the decision coming?"
"Carnagie Mellon University (CMU)","Mechanical Engineering", PhD (F18),Other , Other,15 Apr 2018,,,,,,I,15 Apr 2018,"To the poster below I have sent many emails but without any response. I don't why they don't respond to emails. One question, when is the last day of sending out all decisions?"
"Purdue","Advanced Mechanical Engineering", PhD (F18),Other , Other,15 Apr 2018,,,,,,O,15 Apr 2018,"Any one recieved funding letter? Any idea when we might get them?"
"Northeastern Universirty","Advanced Mechanical Engineering", PhD (F18),Other , E-mail,14 Apr 2018,,,,,,I,15 Apr 2018,"sent email me that it will take a bit longer until you receive your official decision letter from the Graduate School of Engineering."
"UCSD","Mechanical Engineering", Masters (F18),Accepted , E-mail,5 Apr 2018,,,,,,A,15 Apr 2018,""
"Northwestern University","Mechanical Engineering", PhD (F18),Rejected , E-mail,15 Apr 2018,,,,,,I,15 Apr 2018,"To folks waiting from northwestern, I have talked to the head of mechanical department and he said due to high acceptance rate of initially admitted applicants, no new acceptance will be handed out to those in the waitlist. No official letter nor change on the website. So move on people. I have a better option so it's cool for me."
"The University Of Pennsylvania","Mechanical Engineering", PhD (F18),Other , Other,14 Apr 2018,,,,,,A,14 Apr 2018,"To the person below: That is sort of a case by case basis, depends on the school and the type of program that you already accepted an offer from, but generally I would say yes. I mean, how are they gonna stop you? Its not like they own you."
"UC Davis","Mechanical Engineering", Masters (F18),Accepted , E-mail,14 Apr 2018 , n/a,0,167,0.00, n/a,I,14 Apr 2018,""
"The University Of Pennsylvania","Mechanical Engineering And Applied Mechanics (MEAM)", PhD (F18),Other , Other,14 Apr 2018,,,,,,U,14 Apr 2018,"To the poster below: Thanks for the info! If people accept other funded offers to find out later they were accepted by UPenn, can they reject their first offer to go to UPenn?"
"Purdue University, West Lafayette","Advanced Mechanical Engineering", Masters (F18),Other , Other,14 Apr 2018,,,,,,I,14 Apr 2018,"Upon inquiry told that I am wait-listed and that contacting professors for funding could help my case"
"University Of British Columbia (UBC - UBCO) - Okanagan Campus","Mechanical Engineering", PhD (F18),Accepted , E-mail,11 Apr 2018,,,,,,I,14 Apr 2018,"self-fund"
"University Of Wisconsin - Madison","Advanced Mechanical Engineering", Masters (F18),Other , Other,14 Apr 2018,,,,,,I,14 Apr 2018,"Has anyone heard back from a professor or from Grad admissions?"
"Purdue University, West Lafayette","Advanced Mechanical Engineering", Masters (F18),Accepted , E-mail,28 Mar 2018 , 3.62,152,168,4.00, n/a,I,14 Apr 2018,"I have declined the admission offer."
"University Of Michigan, Ann Arbor (Umich)","Advanced Mechanical Engineering", Masters (F18),Accepted , Website,21 Mar 2018 , 3.62,152,168,4.00, n/a,I,14 Apr 2018,"I have declined the admission offer."
"The University Of Pennsylvania","Mechanical Engineering", PhD (F18),Other , Other,13 Apr 2018,,,,,,A,13 Apr 2018,"To the poster below, UPenn is not bound by the April 15th deadline (due to reasons relating to funding and the masters programs) so they might and probably will be sending out some decisions after then."
"The University Of Pennsylvania","Mechanical Engineering And Applied Mechanics (MEAM)", PhD (F18),Other , Other,13 Apr 2018,,,,,,I,13 Apr 2018,"Has anyone heard about decisions??? As the April 15th approaches everybody seems to be nervous about it on Mechanical Eng."
"Purdue University, West Lafayette","Advanced Mechanical Engineering", PhD (F18),Wait listed , E-mail,13 Apr 2018,,,,,,I,13 Apr 2018,"To the poster below, brother the results are already out. Now there are either people who are waitlisted or people who are rejected. You may want to email the ME department and inquire about your status. For those who are waitlisted, it is probably the professors are waiting for funding results which may come late or they are waiting for potential candidates to REJECT the offers."
"Michigan State University (MSU)","Mechanical Engineering", PhD (F18),Accepted , E-mail,13 Apr 2018 , n/a,157,165,4.00, n/a,I,13 Apr 2018,""
"The University Of California Berkeley","Mechanical Engineering", Masters (F18),Rejected , E-mail,13 Apr 2018 , 3.49,153,170,3.00, n/a,I,13 Apr 2018,""
"Vanderbilt University","Mechanical Engineering", PhD (F18),Other , Other,13 Apr 2018,,,,,,I,13 Apr 2018,"To the poster below, have not heard a word. And I don't know anyone that has either. It's strange, especially since it is just two days before the deadline to accept admission."
"Michigan State  University (MSU)","Advanced Mechanical Engineering", PhD (F18),Accepted , E-mail,13 Apr 2018,,,,,,I,13 Apr 2018,"From SUT"
"UC Berkeley","Advanced Mechanical Engineering", PhD (F18),Other , Other,13 Apr 2018,,,,,,I,13 Apr 2018,"To the poster below (UCB, accepted on April 11th), did u have any interview or get an email suddenly?"
"University  Of Waterloo","Aerospace & Mechanical Engineering", Masters (F18),Accepted , Website,12 Apr 2018,,,,,,U,13 Apr 2018,""
