"Columbia University","Biomedical Engineering","PhD (F19)","Accepted"," Website","7 Mar 2019","","","","","","A","7 Mar 2019","Received email to check website for decision"
"Johns Hopkins University","Biomedical Engineering","Masters (F19)","Other"," Other","7 Mar 2019","","","","","","A","7 Mar 2019","I applied for the Tsinghua-JHU dual degree program. I received an offer of admission from JHU this week, but haven't heard anything about the specifics of the dual degree program, or about funding. Has anyone heard anything?"
"Columbia University","Biomedical Engineering","Masters (F19)","Accepted"," Website","7 Mar 2019","  4.00","161","163","5.00","","I","7 Mar 2019","E-mail to check application status on website"
"University Of Michigan","Biomedical Engineering","PhD (F19)","Other"," Other","7 Mar 2019","","","","","","A","7 Mar 2019","Do you think they're done sending admits? I previously Skyped with some professors who are primarily affiliated with other departments, but take BME students. However, I never got invited to the interview weekend. I'm not sure if this means an automatic rejection. I'm really bummed to have not heard anything."
"SUNY Stony Brook","Biomedical Engineering","PhD (F19)","Accepted"," E-mail","7 Mar 2019","","","","","","I","7 Mar 2019","Mail from graduate program coordinator with offer letter attached. Most probably will take it!"
"Johns Hopkins University","Biomedical Engineering","Masters (F19)","Rejected"," Website","3 Mar 2019","","","","","","I","6 Mar 2019",""
"Columbia University (Fu Foundation)","Biomedical Engineering","Masters (F19)","Accepted"," Website","7 Mar 2019","","","","","","I","6 Mar 2019",""
"Boston University","Biomedical Engineering","PhD (F19)","Wait listed"," E-mail","7 Mar 2019","","","","","","A","6 Mar 2019","Pleaasseee decline if you are not attending, this is the only program I have left"
"University Of Michigan","Biomedical Engineering","PhD (F19)","Other"," Other","6 Mar 2019","  3.37","157","161","4.50","","A","6 Mar 2019","To the person below: I attended the interview weekend (Feb 14-16), and received the acceptance email this morning. Best of luck to you!"
"Johns Hopkins University","Biomedical Engineering","Masters (F19)","Accepted"," Website","5 Mar 2019","  3.33","0","0","5.50","","","6 Mar 2019",""
"University Of Southern California","Biomedical Engineering","PhD (F19)","Interview"," E-mail","10 Feb 2019","  3.50","148","163","0.00","","U","6 Mar 2019","I was invited to USC campus visit (PhD Preview day). Apparently they only invited the potential fellowship candidates. I still have not heard back. Does anyone have the same situation?"
"Johns Hopkins University","Biomedical Engineering","PhD (F19)","Other"," Other","6 Mar 2019","","","","","","","6 Mar 2019","To the poster below about the acceptance to the BME PhD. When did you receive the letter of acceptance? is it official or from your POI? I haven't heard anything but I believe it should be out these days."
"Johns Hopkins University","Biomedical Engineering","PhD (F19)","Accepted"," E-mail","6 Mar 2019","","","","","","I","6 Mar 2019",""
"University Of Michigan","Biomedical Engineering","PhD (F19)","Other"," Other","6 Mar 2019","","","","","","O","6 Mar 2019","to the admit below with 318 gre, were you interviewed or got the direct admit?"
"University Of Rochester","Biomedical Engineering","PhD (F19)","Rejected"," E-mail","6 Mar 2019","","","","","","A","6 Mar 2019","Offered admission to Master's program with a partial tuition scholarship. Not going to accept that offer."
"University Of Michigan","Biomedical Engineering","PhD (F19)","Accepted"," E-mail","6 Mar 2019","  3.37","157","161","4.50","","A","6 Mar 2019",""
"Syracuse University","Biomedical And Chemical Engineering","PhD (F19)","Other"," Other","6 Mar 2019","","","","","","U","6 Mar 2019","Did anyone heard acceptance or rejection from this university yet?"
"University Of Michigan","Biomedical Engineering","PhD (F19)","Accepted"," E-mail","6 Mar 2019","","","","","","","6 Mar 2019",""
"University Of Delaware","Biomedical Engineering","PhD (F19)","Accepted"," E-mail","15 Jan 2019","","","","","","","6 Mar 2019",""
"Johns Hopkins University","Biomedical Engineering","Masters (F19)","Accepted"," Website","6 Mar 2019","","","","","","I","6 Mar 2019",""
"University Of Michigan","Biomedical Engineering","PhD (F19)","Accepted"," E-mail","6 Mar 2019","","","","","","I","6 Mar 2019",""
"Johns Hopkins University","Biomedical Engineering","Masters (F19)","Accepted"," E-mail","6 Mar 2019"," ","157","166","4.00","","I","5 Mar 2019","Did anyone get any financial assistance?"
"Johns Hopkins University","Biomedical Engineering","Masters (F18)","Accepted"," Website","5 Mar 2019","  3.94","164","169","5.50","","I","5 Mar 2019",""
"Johns Hopkins University","Biomedical Engineering","Masters (F18)","Accepted"," E-mail","5 Mar 2019","  3.90","158","170","3.50","","U","5 Mar 2019",""
"Johns Hopkins University","Biomedical Engineering","Masters (F19)","Accepted"," E-mail","6 Mar 2019","  3.81","166","170","5.00","","","5 Mar 2019",""
"Johns Hopkins University","Biomedical Engineering","Masters (F19)","Accepted"," E-mail","5 Mar 2019","  3.73","158","168","0.00","","U","5 Mar 2019",""
"Johns Hopkins University","Biomedical Engineering","Masters (F19)","Accepted"," Website","5 Mar 2019","","","","","","","5 Mar 2019",""
"Johns Hopkins University","Biomedical Engineering","Masters (F19)","Accepted"," Website","5 Mar 2019","  4.00","147","160","4.00","","I","5 Mar 2019",""
"Johns Hopkins University","Biomedical Engineering","Masters (F19)","Accepted"," Website","5 Mar 2019","","","","","","A","5 Mar 2019",""
"University Of California, Irvine","Biomedical Engineering","Masters (F19)","Accepted"," E-mail","5 Mar 2019","","","","","","U","5 Mar 2019",""
"Washington University In St. Louis (WashU/WUSTL)","Biomedical Engineering","PhD (F19)","Accepted"," E-mail","5 Mar 2019","","","","","","A","5 Mar 2019","Emailed to check admission status online."
"ETH Zurich","Biomedical Engineering","Masters (F19)","Accepted"," E-mail","5 Mar 2019","","","","","","","5 Mar 2019","Woohoo!"
"University Of Akron","Biomedical Engineering","PhD (F19)","Accepted"," E-mail","18 Feb 2019","","","","","","A","4 Mar 2019",""
"University Of Cincinnati","Biomedical Engineering","PhD (F19)","Interview"," E-mail","18 Feb 2019","","","","","","A","4 Mar 2019",""
"Boston University","Biomedical Engineering","PhD (F19)","Wait listed"," E-mail","4 Mar 2019","  3.84","153","170","3.50","","I","4 Mar 2019","I'm begging you to decline if you are not going. I want this offer so bad!!!!!"
"Northern Arizona University","Biomedical Engineering","PhD (F19)","Rejected"," E-mail","1 Mar 2019","  3.45","141","169","3.00","","I","3 Mar 2019",""
"University Of Southern California (USC)","Biomedical Engineering","Masters (F19)","Accepted"," E-mail","28 Feb 2019","","","","","","A","3 Mar 2019","Email received on 02/28 saying that a decision had been made on my application and to check the usc portal!"
"SUNY Binghamton","Biomedical Engineering","PhD (F19)","Accepted"," Website","18 Jan 2019","","","","","","I","3 Mar 2019","accepted but no word on funding"
"University Of Michigan","Biomedical Engineering","Masters (F19)","Accepted"," E-mail","1 Mar 2019","  3.97","158","160","4.00","","A","1 Mar 2019",""
"Rutgers University","Biomedical Engineering","PhD (F19)","Accepted"," E-mail","14 Feb 2019","","","","","","A","1 Mar 2019",""
"Northeastern","Biomedical Engineering","PhD (F19)","Accepted"," E-mail","23 Feb 2019","","","","","","A","1 Mar 2019",""
"Rutgers University","Biomedical Engineering","PhD (F19)","Accepted"," E-mail","12 Feb 2019","","","","","","","1 Mar 2019",""
"Carnegie Mellon University","Biomedical Engineering","Masters (F19)","Accepted"," E-mail","1 Mar 2019","  3.61","149","162","4.00","","I","28 Feb 2019",""
"Virginia Tech - Wake Forest University","Biomedical Engineering","Masters (F19)","Accepted"," E-mail","7 Feb 2019","","","","","","A","28 Feb 2019",""
"University Of Virginia","Biomedical Engineering","Masters (F19)","Accepted"," Website","22 Feb 2019","","","","","","A","28 Feb 2019",""
"Carnegie Mellon University","Biomedical Engineering","Masters (F19)","Rejected"," Website","28 Feb 2019","  3.11","165","157","4.50","","A","28 Feb 2019",""
"Washington University In St. Louis (WashU/WUSTL)","Biomedical Engineering","PhD (F19)","Rejected"," Website","28 Feb 2019","","","","","","U","28 Feb 2019",""
"Boston University","Biomedical Engineering","Masters (F19)","Accepted"," E-mail","27 Feb 2019","","","","","","I","28 Feb 2019",""
"University Of Arizona","Biomedical Engineering","PhD (F19)","Accepted"," E-mail","27 Feb 2019"," ","154","170","3.50","","U","28 Feb 2019","Had the interview on 12th Feb."
"UC Davis","Biomedical Engineering","PhD (F19)","Accepted"," E-mail","5 Feb 2019","  3.57","157","160","4.50","","U","27 Feb 2019","already accepted admission from my top choice, plus the funding is so-so"
"Carnegie Mellon University","Biomedical Engineering","Masters (F19)","Accepted"," E-mail","27 Feb 2019","  3.40","158","163","5.00","","A","27 Feb 2019","M.S. Research Option"
"Northwestern University","Biomedical Engineering","Masters (F19)","Accepted"," E-mail","27 Feb 2019","  3.32","156","162","4.00","","A","27 Feb 2019",""
"Duke University","Biomedical Engineering","PhD (F19)","Other"," Other","27 Feb 2019","","","","","","I","27 Feb 2019","To the poster below: This is for Ph.D. application. My POI informed me that he will review my application. But I haven't heard anything yet from him. So I was just curious to know whether anybody has heard anything or not."
"Duke University","Biomedical Engineering","Masters (F19)","Other"," Other","27 Feb 2019","","","","","","O","27 Feb 2019","To the person who received an acceptance to duke biomedical engineering masters, was that for the MS program? Also do you know if they have sent out all the acceptances"
"Columbia University (Fu Foundation)","Biomedical Engineering","Masters (F19)","Accepted"," Postal Service","25 Feb 2019","  4.00","147","160","4.00","","I","27 Feb 2019","To the poster asking below: I submitted my application on the 15th of November 2018 and had an interview on the 1st of February 2019. I finally got the acceptance on the 25th of February."
"Columbia University (Fu Foundation)","Biomedical Engineering","Masters (F19)","Other"," Other","27 Feb 2019","","","","","","O","27 Feb 2019","To the poster who got accepted into Columbia's Biomedical Engineering Masters program, can you share when you submitted your application and when you completed the interview? Thanks."
"University Of Notre Dame","Biomedical Engineering","PhD (F18)","Other"," E-mail","12 Feb 2019","","","","","","I","27 Feb 2019",""
"Columbia University","Biomedical Engineering","PhD (F19)","Rejected"," E-mail","27 Feb 2019","","","","","","I","27 Feb 2019","Asked for consideration for M.Engg"
"University Of Alberta (U Of A)","Biomedical Engineering","Masters (F19)","Accepted"," E-mail","27 Feb 2019","","","","","","I","27 Feb 2019",""
"Duke University","Biomedical Engineering","Masters (F19)","Accepted"," E-mail","27 Feb 2019","","","","","","","26 Feb 2019",""
"Duke University","Biomedical Engineering (Master Of Engineering Program, MEng)","Masters (F19)","Accepted"," E-mail","26 Feb 2019","  3.32","156","162","4.00","","A","26 Feb 2019",""
"Columbia University (Fu Foundation)","Biomedical Engineering","Masters (F19)","Accepted"," Website","25 Feb 2019","  4.00","147","160","4.00","","I","26 Feb 2019",""
"Yale University","Biomedical Engineering","Masters (F19)","Rejected"," Website","25 Feb 2019","","","","","","U","25 Feb 2019",""
"Washington University In St. Louis","Biomedical Engineering","PhD (F19)","Rejected"," E-mail","25 Feb 2019","  3.37","157","161","4.50","","A","25 Feb 2019","Email to check decision letter on application account"
"Cornell (Ithaca)","Biomedical Engineering","PhD (F19)","Rejected"," E-mail","25 Feb 2019","","","","","","","25 Feb 2019","Offered MEng.. :("
"Northwestern University","Biomedical Engineering","PhD (F19)","Other"," Other","25 Feb 2019","","","","","","U","25 Feb 2019","Any new decision letter from Biomedical Engineering of NU(Fall 2019)? I really appreciate it!"
