"TAMU (Texas A & M University) College Station","Petroleum Engineering","Masters (F18)","Accepted"," E-mail","20 Mar 2018","","","","","","I","23 Mar 2018","$2000 fellowship and instate tuition"
"Penn State (Pennsylvania State University)","Petroleum Engineering","Masters (F18)","Accepted"," E-mail","15 Mar 2018","","","","","","I","23 Mar 2018",""
"The University Of Oklahoma(Norman)","Petroleum Engineering","Masters (F18)","Accepted"," E-mail","1 Mar 2018","","","","","","I","23 Mar 2018",""
"TAMU (Texas A&M University)","Petroleum Engineering","Masters (F18)","Accepted"," E-mail","26 Feb 2018","  3.40","160","169","4.50","","A","22 Mar 2018",""
"University Of Texas At Austin","Petroleum Engineering","PhD (F18)","Accepted"," E-mail","6 Mar 2018","  3.40","160","169","4.50","","A","22 Mar 2018",""
"Stanford University","Petroleum Engineering","Masters (F18)","Other"," Other","17 Mar 2018","","","","","","I","17 Mar 2018","Thank you for the reply. I have a similar profile, 5th in a class of 95, able python programmer, working knowledge of machine learning algorithms, 3 yr  Industry experience as a reservoir engineer. Possibly GRE of 166 quant made them turn me down. Congratulations again :) Wish you the best!!"
"Stanford University","Petroleum Engineering","PhD (F18)","Other"," E-mail","17 Mar 2018","","","","","","O","17 Mar 2018","Thank you! For your question posted below, you can easily view ERE website. Please list all the faculty name and research in one spreadsheet. It definitely worth spending time doing some research by yourself to have a sense of understanding. After you did your work, You could find out the reservoir engineering esp programming skills such as C++, fortune Unix, Linux etc. is probably the most important experience in you CV. 
I saw you applied for a master degree. From application ‘s prospective, it’s quite different from phd. However, the above rule does apply . Also, you should have a sharp gpa (top1 in 40 students class, top 2 in 80 students ...  and gre q (167+) & awa (4+) to be considered as Qualified . international students are required to have proficient English skills. TOFEL :105+. All the numbers I listed here come from 300+ Work I did for the application, and it’s possibly close to their screening line."
"Stanford University","Petroleum Engineering","Masters (F18)","Other"," Other","17 Mar 2018","","","","","","I","17 Mar 2018","Congratulations to the poster below! Can you please elaborate on what research experience are they looking for? Are they only looking towards laboratory experience or is there a broader view considering industry experience?"
"Stanford","Petroleum Engineering, Energy Resources","PhD (F18)","Accepted"," E-mail","16 Mar 2018","","","","","","O","17 Mar 2018","Super Happy. Willing to answer any questions on Petroleum, Energy. Research experience is the key for phd."
"Stanford","Energy Resource Engineering (Petroleum)","Masters (F18)","Other"," Other","14 Mar 2018","","","","","","O","14 Mar 2018","Which School ? Whats your research interest ? Whats your research topic experience ?"
"Stanford University","Petroleum Engineering","Masters (F18)","Other"," Other","14 Mar 2018","","","","","","I","14 Mar 2018","My Bachelor's degree is in Petroleum Engineering from India."
"Stanford","Energy Resource Engineering (Petroleum)","Masters (F18)","Other"," Other","14 Mar 2018","","","","","","O","14 Mar 2018","To the rejected poster below, I am sorry to hear that. Could you tell me where did you get your bachelor degree? International or US ? Which major is it ? Thanks , good luck for other application"
"Stanford University","Petroleum Engineering","Masters (F18)","Other"," Other","14 Mar 2018","  3.82","160","166","4.00","","I","14 Mar 2018","I'm the first one to be rejected. I would really want to know what went wrong, had 3 yr core experience, 3 publications, top 10% of graduating class. Wish they provided feedbacks..."
"Stanford University","Energy Resource Engineering (Petroleum)","Masters (F18)","Other"," Other","13 Mar 2018","","","","","","U","13 Mar 2018","I haven't heard back from them either. Finger crossed."
"Stanford University","Energy Resource Engineering (Petroleum)ngineering (Petroleum)","Masters (F18)","Other"," Other","13 Mar 2018","","","","","","I","13 Mar 2018","Anyone heard back from ERE stanford either for Energy resources or Petroleum Engineering ? There has been only 1 poster here"
"Stanford University","Petroleum Engineering","Masters (F18)","Rejected"," E-mail","10 Mar 2018","  3.82","160","166","4.00","","I","12 Mar 2018","Really wished for this one..."
"Texas Tech (TTU)","Petroleum Engineering","Masters (F18)","Other"," E-mail","8 Mar 2018","  3.76","163","168","4.00","","U","11 Mar 2018","Got accepted in early February, received scholarship ($1000 per year) offer today."
"Texas Tech (TTU)","Petroleum Engineering","Masters (F18)","Accepted"," E-mail","8 Mar 2018","","","","","","A","11 Mar 2018","GPA3.7, $1000 scholarship + waive 1st year out of state tuition"
"The University Of Southern California (USC)","Petroleum Engineering","Masters (F18)","Accepted"," E-mail","8 Mar 2018","","","","","","A","11 Mar 2018",""
"The University Of Southern California","Petroleum Engineering","Masters (F18)","Accepted"," Website","9 Mar 2018","  3.81","161","170","4.00","","U","9 Mar 2018","For the poster below, I got verbal and math score flipped. This is the correct one."
"The University Of Southern California","Petroleum Engineering","Masters (F18)","Accepted"," Website","9 Mar 2018","  3.81","170","161","4.00","","U","9 Mar 2018",""
"University Of Texas At Austin","MS In Petroleum Engineering","Masters (F18)","Rejected"," E-mail","22 Feb 2018","  3.20","148","157","4.00","","A","22 Feb 2018",""
"The University Of Tulsa","MS In Petroleum Engineering","Masters (F18)","Rejected"," E-mail","20 Feb 2018","  3.20","148","157","4.00","","A","22 Feb 2018",""
"T A&M University","Petroleum Engineering","Masters (F18)","Accepted"," Website","15 Feb 2018","  3.60","155","165","5.00","","I","20 Feb 2018","3.5 years of Oil and Gas E&P experience."
"TAMU (Texas A & M University) College Station","Petroleum Engineering","Masters (F18)","Accepted"," Website","16 Feb 2018","  3.76","163","168","4.00","","U","18 Feb 2018","No email yet, but found out when checking website. No word on funding yet. B.S in Petroleum Engineering."
"TAMU (Texas A&M University)","Petroleum Engineering","Masters (F18)","Accepted"," Website","17 Feb 2018","","","","","","U","17 Feb 2018","Randomly checked the website to see that I've been accepted. Waiting on email from the department"
"Tulsa University","Petroleum Engineering","Masters (F18)","Accepted"," E-mail","27 Jan 2018","  3.57","320","326","4.00","","I","14 Feb 2018","Selected for the Non-thesis course with no funding."
"University Of Kansas (KU)","Chemcial And Petroleum Engineering","PhD (F18)","Accepted"," E-mail","31 Jan 2018","","","","","","U","2 Feb 2018","MS in chemical engineering, GPA 3.86. No words about funding in the admission letter. I emailed the department and was told that may be able to get a TA position for the first semester. Then may have to find an advisor to be supported as a RA. Nothing was guaranteed. Waiting for other schools."
"Texas Tech (TTU)","Petroleum Engineering","Masters (F18)","Accepted"," E-mail","29 Jan 2018","  3.76","163","168","4.00","","U","29 Jan 2018","B.S in Petroleum Engineering at University of Houston"
"TAMU (Texas A","Petroleum Engineering","PhD (F18)","Accepted"," Website","26 Jan 2018","  3.82","149","168","3.50","","U","28 Jan 2018",""
"University Of Texas At Austin","Petroleum Engineering","PhD (F18)","Accepted"," E-mail","25 Jan 2018","  3.82","149","168","3.50","","U","28 Jan 2018",""
"Pandit Deendayal Petroleum University","Mechanical Engineering","Other (F18)","Wait listed"," Website","6 Dec 2017","  3.00","153","166","4.00","","I","6 Dec 2017",""
"University Of Alberta (U Of A)","M.Sc Petroleum Engineering","Masters (S18)","Other"," E-mail","22 Oct 2017","","","","","","I","22 Oct 2017","Anyone else applied to U of A Petroleum Engineering for Winter 2018 and still waiting for decision? Wanna know because the waiting is killing me...."
"University Of Oklahoma (Norman)","Petroleum Engineering","Masters (F17)","Accepted"," E-mail","1 Jun 2017","  3.62","163","167","5.00","","U","7 Jun 2017","Accepted: TAMU, Stanford, Missouri S&T, Delft University, U Oklahoma, U Alaska

Rejected: UT Austin, Louisiana State, U Louisiana, U Tulsa"
"University Of Oklahoma - Norman","Petroleum Engineering","Masters (F17)","Accepted"," E-mail","16 May 2017","  3.20","147","160","3.00","","I","16 May 2017",""
"Texas A & M","Petroleum Engineering","Masters (F17)","Accepted"," Website","20 Apr 2017","","","","","","A","16 May 2017","Also accepted to OU and LSU petroleum departments."
"University Of Alberta (U Of A)","MEng Petroleum Engineering","Masters (F17)","Accepted"," Website","6 May 2017","","","","","","I","7 May 2017","To the accepted U of Alberta ECE poster below, any word on funding? which program you got accepted into M.Sc. or MEng?"
"University Of Texas At Austin (UT Austin)","Petroleum Engineering","Masters (F17)","Rejected"," Website","13 Apr 2017","  3.43","155","163","4.50","","A","13 Apr 2017","Not even upset. Got solid funding from TAMU. Lack of professionalism though through this whole process by the grad office."
"University Of Texas At Austin","MS In Petroleum Engineering","Masters (F17)","Rejected"," Website","13 Apr 2017","  3.93","159","167","4.00","","I","13 Apr 2017",""
"The University Of Texas Austin","Petroleum Engineering","Masters (F17)","Rejected"," Website","13 Apr 2017","  3.60","163","167","5.00","","U","13 Apr 2017","Finally!! Took your sweet, sweet time UT. Not amused by the long wait time....and not amused by the decision.....Definitely Going to TAMU now. SAW 'EM OFF!!!!!!"
"The University Of Texas At Austin","Petroleum Engineering","Masters (F17)","Rejected"," Website","13 Apr 2017","  3.68","157","165","4.00","","I","13 Apr 2017","Check the website and the status changed from ""in review"" to ""denied"". 1.5-year relevant working experience. Congratulations for those who have been accepted!"
"TAMU (Texas A & M University) College Station","M.Sc Petroleum Engineering","Masters (F17)","Rejected"," Website","20 Mar 2017","  3.56","156","158","4.00","","I","9 Apr 2017","Had an electrical engineering degree, 3 yrs petroleum industry experience, no research paper, 2nd generic rejection!"
"TAMU (Texas A & M University) College Station","Petroleum Engineering","Masters (F17)","Rejected"," Website","8 Apr 2017","  3.56","161","161","3.00","","I","8 Apr 2017",""
"ีUniversity Of Southern California (USC) - Viterbi School Of Engineering","Petroleum Engineering","PhD (F17)","Interview"," Other","8 Apr 2017","","","","","","O","8 Apr 2017","Has anyone heard from USC PHD PETROLEUM ENGINEERING AFTER INTERVIEW. Please let me know"
"University Of Texas At Austin","MS In Petroleum Engineering","Masters (F17)","Accepted"," E-mail","29 Mar 2017","  3.42","154","168","3.50","","U","29 Mar 2017","Probably lowest GPA that got into UT. A few publications"
"University Of Southern California","Petroleum Engineering","Masters (F17)","Accepted"," E-mail","23 Mar 2017","","","","","","A","28 Mar 2017","I'm so happy"
"Colorado School Of Mines","Petroleum Engineering","Masters (F17)","Accepted"," E-mail","25 Mar 2017","  3.68","157","165","4.00","","I","25 Mar 2017","Got an email to check the website. One-and-a-half years of experience in oil and gas industry."
"University Of Alaska - Fairbanks","MS In Petroleum Engineering","Masters (F17)","Accepted"," E-mail","24 Mar 2017","","","","","","U","24 Mar 2017","No word on funding yet. The email says an official letter from the admissions office is on the way, hope that has some kind of funding offer. Probably not going to accept the offer (Got into TAMU and Stanford)."
"TAMU (Texas A&M University)","Petroleum Engineering","Masters (F17)","Accepted"," Website","24 Mar 2017","  3.43","155","163","4.50","","A","24 Mar 2017",""
"Colorado School Of Mines (CSM)","MS In Petroleum Engineering","Masters (F17)","Rejected"," Website","24 Mar 2017","  3.50","156","165","4.50","","I","24 Mar 2017","Expected since I have a Chemical Engineering Undergrad and no Petroleum experience."
"University Of Tulsa","Petroleum Engineering","Masters (F17)","Accepted"," E-mail","23 Mar 2017"," ","158","163","4.00","","I","23 Mar 2017",""
"University Of Alaska Fairbanks","Petroleum Engineering","Masters (F17)","Accepted"," E-mail","23 Mar 2017","","","","","","I","23 Mar 2017","I am still waiting for funding decision though."
"Texas Tech (TTU)","Petroleum Engineering","Masters (F17)","Other"," Other","22 Mar 2017","","","","","","O","22 Mar 2017","My undergraduate degree is in Petroleum Engineering. MS in Petroleum Engineering from TTU requires Petroleum Engineering in undergraduation."
"Texas Tech University (TTU), Lubbock, Texas","M.Sc Petroleum Engineering","Masters (F17)","Other"," Other","20 Mar 2017","","","","","","O","20 Mar 2017","Hi to the poster below who was accepted to texas tech university , congratulations . could you please tell your undergraduate program ? petroleum or chemical ? is it rejecting people with chemical engineering background ?rnthanks"
"Texas Tech University (TTU), Lubbock, Texas","MS In Petroleum Engineering","Masters (F17)","Accepted"," E-mail","14 Mar 2017","  3.20","147","160","3.00","","I","20 Mar 2017",""
"Stanford University","Petroleum Engineering","Masters (F17)","Rejected"," E-mail","16 Mar 2017","  3.72","152","170","3.50","","I","16 Mar 2017","Congrats for who got in. Will go to UT Austin accepted earlier"
"TU Delft, Netherlands","Petroleum Engineering","Masters (F17)","Accepted"," E-mail","11 Mar 2016","","","","","","I","15 Mar 2017",""
"University Of Oklahoma","M.Sc Petroleum Engineering","PhD (F17)","Other"," Other","15 Mar 2017","","","","","","O","15 Mar 2017","Hi , to the poster below who was accepted to phd program of univ of oklahoma , could you please share your profile !! Thank you and congratulations"
"University Of Oklahoma (OU)","Petroleum Engineering","PhD (F17)","Accepted"," E-mail","14 Mar 2017","","","","","","I","14 Mar 2017",""
"Texas A&M University - College Station","Petroleum Engineering","PhD (F17)","Accepted"," E-mail","28 Feb 2017"," ","162","164","4.00","","O","11 Mar 2017","To the poster below, I got full funding for my PhD (tuition paid, plus stipend)."
"TAMU (Texas A&M University)","Chemical & Petroleum Engineering","PhD (F17)","Wait listed"," E-mail","10 Mar 2017","","","","","","","10 Mar 2017","To the people who are waiting for tamu PETE phd results, lets make a discussion forum somewhere and we can discuss the fund and things"
"Texas A&M (College Station)","MS In Petroleum Engineering","Masters (F17)","Accepted"," E-mail","24 Feb 2017","","","","","","I","10 Mar 2017",""
"University Of Texas At Austin (UT Austin)","MS In Petroleum Engineering","Masters (F17)","Other"," Other","10 Mar 2017","","","","","","O","10 Mar 2017","In response to the question below, my undergrad is in chemical engineering. No Petroleum projects as such apart from a small ASPEN one."
"ีUniversity Of Southern California (USC) - Viterbi School Of Engineering","Petroleum Engineering","Masters (F17)","Accepted"," E-mail","4 Mar 2017","","","","","","I","8 Mar 2017",""
"University Of Texas At Austin","M.Sc Petroleum Engineering","Masters (F17)","Other"," Other","8 Mar 2017","","","","","","O","8 Mar 2017","To the poster below, who got rejected from UT austin ( comments;expected), whats your undergraduate background ?"
"University Of Texas At Austin (UT Austin)","Petroleum Engineering","Masters (F17)","Rejected"," Website","8 Mar 2017","  3.50","156","165","4.50","","I","8 Mar 2017","Expected"
"The University Of Tulsa","Petroleum Engineering","Masters (F17)","Rejected"," E-mail","7 Mar 2017","  3.68","157","165","4.00","","I","7 Mar 2017","1.5-year experience in industry. Good luck!"
"UT Austin","Petroleum Engineering","Masters (F17)","Rejected"," E-mail","7 Mar 2017","","","","","","U","7 Mar 2017","Generic email, denied"
"King Fahd University Of Petroleum And Minerals (KFUPM)","Petroleum Engineering","Masters (F17)","Other"," E-mail","6 Mar 2017","  3.60","163","167","5.00","","U","6 Mar 2017","They kind of rejected me. They say, ""because your bachelor's is not in PETE, you'll need a lot of deficiency courses. We suggest you change your major to physics. If you are interested in the proposed major, please let us know and send a revised statement of purpose."""
"Heriot-Watt","Petroleum Engineering MSc","Masters (F17)","Accepted"," E-mail","28 Feb 2017","  2.94","162","161","4.00","","I","5 Mar 2017","Quick response. Very poor GPA, but superb work experience & supporting docu*ents."
"Colorado School Of Mines","Master In Petroleum Engineering","Masters (F17)","Accepted"," E-mail","3 Mar 2017","  3.43","155","163","4.50","","A","4 Mar 2017","Checked status online status earlier in the day and it said ""Stage 4 - Decision Made"". Received email at midnight saying to check status online where the acceptance letter was."
"Texas A&M University","Petroleum Engineering","PhD (F17)","Accepted"," E-mail","27 Feb 2017"," ","162","164","3.00","","U","2 Mar 2017",""
"Stanford University","Petroleum Engineering (ERE)","Masters (F16)","Rejected"," E-mail","1 Mar 2017","  3.11","157","165","4.50","","U","2 Mar 2017","Had 3 internships in oil and gas industry. 5 letters of recommendations, comparatively low Undergrad GPA must have done it."
"Texas A&M (College Station)","Petroleum Engineering","Masters (F17)","Accepted"," Postal Service","28 Feb 2017","  3.68","157","165","4.00","","I","1 Mar 2017","Application complete on Jan 15, 2017"
"Texas A&M  (TAMU)","MS In Petroleum Engineering","Masters (F17)","Accepted"," Website","28 Feb 2017","  3.60","163","167","5.00","","U","28 Feb 2017","No word on funding yet. The admission letter says I might receive another letter from the department in a few days/weeks. Hopefully that will have a funding offer. Super Excited!!"
"TAMU (Texas A & M University) College Station","Petroleum Engineering","PhD (F17)","Accepted"," Website","27 Feb 2017","","","","","","I","28 Feb 2017",""
"TAMU (Texas A","M.Sc Petroleum Engineering","Masters (F17)","Rejected"," Other","27 Feb 2017","","","","","","I","28 Feb 2017","undergrad in Nigeria thats why gpa is on a 5 point scale. 2nd time applying. Dunno y i was rejected again."
"University Of Texas At Austin (UT Austin)","Petroleum Engineering","Masters (F17)","Other"," Other","24 Feb 2017"," ","152","170","3.50","","I","24 Feb 2017","To answer notes below,
Bachelor's in Petroleum Engineering, Thailand
First class honors, specific research topic
5 years experience (no spe paper, only 3 company papers/presentations)"
"University Of Texas At Austin","Petroleum Engineering","Masters (F17)","Other"," E-mail","23 Feb 2017","  3.50","150","170","4.00","","I","23 Feb 2017","To the poster below, Accepted for Petroleum ENg MS program at UT austin, could you share your profile ? Thanks and congratulations"
"University Of Texas At Austin (UT Austin)","Petroleum Engineering","Masters (F17)","Accepted"," E-mail","19 Feb 2017","","","","","","I","19 Feb 2017","After submitting the proof of funding on  Feb 15, 2017"
"University Of Texas (UT Austin)","Petroleum Engineering Master","Masters (F17)","Other"," E-mail","14 Feb 2017","","","","","","I","14 Feb 2017","Have outside fund for graduate studies. UT  at Austin send me an email asking my proof of fund before they can admit me."
"Delft University Of Technology","Master In Petroleum Engineering","Masters (F17)","Accepted"," E-mail","10 Feb 2017","  3.60","163","167","4.00","","U","13 Feb 2017","No word on funding yet. Should hear about funding by Mid-March."
"Penn State (PSU) University Park","Petroleum Engineering;","PhD (F17)","Accepted"," E-mail","23 Jan 2017","","","","","","I","31 Jan 2017",""
"Texas A&M (College Station)","MS In Petroleum Engineering","Masters (F17)","Accepted"," Website","26 Jan 2017","  3.80","166","167","5.00","","U","31 Jan 2017","To the poster below enquiring about TAMU admissions. Yes, I got the notification about 4 days ago. I see your profile and I would not get my hopes up if I were you. Your GPA, GRE scores are too low for TAMU. Sorry mate!"
"Texas A&M University - College Station","MS In Petroleum Engineering","Masters (F17)","Accepted"," Website","30 Jan 2017","  3.43","149","163","3.00","","I","30 Jan 2017","Anyone accepted ? please discuss  with andrewri191817@gmail.com"
"Texas A&M University (College Station)","MS In Petroleum Engineering","Masters (F17)","Accepted"," Website","30 Jan 2017","  3.40","149","164","4.00","","I","30 Jan 2017","Anyone accepted ? please discuss  with andrewri191817@gmail.com"
"The University Of Southern California(USC)","Petroleum Engineering","Masters (S17)","Accepted"," Website","9 Nov 2016","  3.78","153","169","4.00","","I","10 Nov 2016","Portal update. No news about funding"
"Texas Tech University","MS In Petroleum Engineering","Masters (S17)","Rejected"," Website","10 Nov 2016","  3.85","157","156","4.50","","A","10 Nov 2016","Checked website and saw decision, no email received. Already offered admission and accepted offer to University of Oklahoma. 3.85, 156 Q, 157 V, 4.5 AW."
"Louisiana State University ( LSU )","Petroleum Engineering","Masters (S17)","Rejected"," E-mail","7 Nov 2016","","","","","","A","7 Nov 2016","Decision received as a simple email message."
"Texas A & M College Station","MS In Petroleum Engineering","Masters (S17)","Rejected"," Website","4 Nov 2016","","","","","","A","4 Nov 2016","No email notification, checked status on AIS and viewed decision letter."
"The University Of Tulsa","Petroleum Engineering","Masters (S17)","Accepted"," E-mail","1 Nov 2016","  3.78","153","169","4.00","","I","2 Nov 2016","No info abt funding"
"University Of Oklahoma (OU)","Petroleum Engineering","Masters (S17)","Accepted"," E-mail","24 Oct 2016","  3.78","153","169","4.00","","I","25 Oct 2016","Accepted via Email. But no funding! Waiting for other decisions."
"University Of Texas At Austin","MS In Petroleum Engineering","Masters (S17)","Rejected"," E-mail","17 Oct 2016","","","","","","A","24 Oct 2016","1st choice, 1st time applying. No information given for rejection other than ""application denied."""
"The University Of Oklahoma","MS In Petroleum Engineering","Masters (S17)","Accepted"," E-mail","24 Oct 2016","  3.85","157","156","4.50","","A","24 Oct 2016","Accepted via email, no funding, can apply to be a GTA. 3rd choice, 1st time applicant. Waiting on Texas A&M."
"Texas A & M College Station","Petroleum Engineering","Masters (S17)","Accepted"," E-mail","14 Oct 2016","  3.04","156","159","5.00","","A","14 Oct 2016","#1 choice, 2nd time applying"
"University Of Texas At Austin","M.Sc Petroleum Engineering","Masters (F17)","Other"," Other","13 Oct 2016","  3.67","163","165","5.00","","U","13 Oct 2016",""
"Colorado School Of Mines (CSM)","Petroleum Engineering","Masters (S17)","Rejected"," E-mail","13 Oct 2016","  3.04","156","159","5.00","","A","13 Oct 2016",""
"The University Of Houston (UH)","Petroleum Engineering","Masters (S17)","Accepted"," Website","9 Oct 2016","  3.04","156","159","5.00","","A","9 Oct 2016","No funding"
"University Of Houston","Petroleum Engineering","Masters (S17)","Accepted"," Website","8 Oct 2016","  3.32","144","165","3.00","","U","8 Oct 2016","No funding. I am gonna reject this cause I got accepted by another school."
"University Of Tulsa","Petroleum Engineering","Masters (S16)","Rejected"," E-mail","12 Sep 2016","  3.04","156","159","5.00","","A","13 Sep 2016","Spring 2017 Admission"
"University Of Louisiana - Lafayette","Petroleum Engineering","Masters (F16)","Accepted"," E-mail","29 Aug 2016","  3.04","156","159","5.00","","A","1 Sep 2016","Admit season needs to be updated, but this is for a Spring 2017 start. Excited I got a decision this early, should be another month for others though."
"Texas A&M University","Petroleum Engineering","PhD (F16)","Accepted"," Website","12 Jul 2016","  3.90","168","169","5.50","","A","18 Aug 2016","Full RA ship (tuition fees covered)"
"The University Of Calgary","Chemical & Petroleum Engineering","Masters (F16)","Accepted"," E-mail","6 Jun 2016","","","","","","O","7 Jun 2016",""
"TAMU (Texas A&M University)","MS In Petroleum Engineering","Masters (F16)","Accepted"," E-mail","31 May 2016","  3.40","156","168","4.50","","I","31 May 2016","To those International Students who have been admitted to TAMU petroleum engg., anyone received your I-20 form yet? plz ping me at imroj.syed@gmail.com
"
"University Of Pittsburgh","MS In Petroleum Engineering","Masters (F16)","Accepted"," E-mail","15 May 2016","  3.50","150","160","4.00","","I","29 May 2016","Grads going to U.Pitt for MS petroleum. Pls buzz on aariz2006@yahoo.co.in"
"University Of Houston","Petroleum Engineering","Masters (F16)","Accepted"," Website","15 May 2016","  3.30","152","162","3.50","","I","29 May 2016","To the students going to UH in Fall 2016, kindly contact me on namdeo.piyush@gmail.com"
"King Fahd University Of Petroleum And Minerals (KFUPM)","MS In Petroleum Engineering","Masters (F16)","Accepted"," E-mail","26 May 2016","  3.96","153","163","4.00","","A","26 May 2016","Fully funded masters program in Saudi Arabia."
"Missouri University Of Science And Technology, Rolla","M.Sc Petroleum Engineering","Masters (F16)","Accepted"," E-mail","10 May 2016","  3.00","150","154","3.00","","I","17 May 2016","Moving to Rolla on August from Monterrey, Mexico!! I'm very excited!!!!!!"
"The University Of Oklahoma","Master In Petroleum Engineering","Masters (F16)","Other"," Other","10 May 2016","","","","","","","10 May 2016","to the OU admit poster below, congratulations! how much funding did they offer. I am waiting for my results from OU."
"University Of Oklahoma (Norman)","Master In Petroleum Engineering","Masters (F16)","Rejected"," Website","5 May 2016","  3.30","143","161","3.50","","I","5 May 2016",""
"University Of Texas At Austin","Petroleum Engineering MsC","Masters (F16)","Rejected"," Website","6 Apr 2016","","","","","","I","5 May 2016",""
